Postcode,Suburb,State
3268,HEYTESBURY LOWER,VIC
3304,HEYWOOD,VIC
3847,HIAMDALE,VIC
3971,HIAWATHA,VIC
3764,HIGH CAMP,VIC
3190,HIGHETT,VIC
3660,HIGHLANDS,VIC
3032,HIGHPOINT CITY,VIC
3216,HIGHTON,VIC
3315,HILGAY,VIC
3825,HILL END,VIC
3351,HILLCREST,VIC
3660,HILLDENE,VIC
3037,HILLSIDE,VIC
3875,HILLSIDE,VIC
3898,HINNOMUNJIE,VIC
3920,HMAS CERBERUS,VIC
3139,HODDLES CREEK,VIC
3862,HOLLANDS LANDING,VIC
3148,HOLMESGLEN,VIC
3465,HOMEBUSH,VIC
3304,HOMERTON,VIC
3717,HOMEWOOD,VIC
3396,HOPETOUN,VIC
3162,HOPETOUN GARDENS,VIC
3340,HOPETOUN PARK,VIC
3029,HOPPERS CROSSING,VIC
3238,HORDERN VALE,VIC
3567,HORFIELD,VIC
3400,HORSHAM,VIC
3402,HORSHAM,VIC
3741,HOTHAM HEIGHTS,VIC
3051,HOTHAM HILL,VIC
3303,HOTSPUR,VIC
3128,HOUSTON,VIC
3723,HOWES CREEK,VIC
3858,HOWITT PLAINS,VIC
3723,HOWQUA,VIC
3723,HOWQUA HILLS,VIC
3723,HOWQUA INLET,VIC
3166,HUGHESDALE,VIC
3757,HUMEVALE,VIC
3558,HUNTER,VIC
3971,HUNTERSTON,VIC
3166,HUNTINGDALE,VIC
3551,HUNTLY,VIC
3551,HUNTLY NORTH,VIC
3695,HUON,VIC
3691,HUON CREEK,VIC
3099,HURSTBRIDGE,VIC
3833,ICY CREEK,VIC
3875,IGUANA CREEK,VIC
3351,ILLABAROOK,VIC
3381,ILLAWARRA,VIC
3282,ILLOWA,VIC
3223,INDENTED HEAD,VIC
3688,INDIGO VALLEY,VIC
3517,INGLEWOOD,VIC
3342,INGLISTON,VIC
3472,INKERMAN,VIC
3636,INVERGORDON,VIC
3321,INVERLEIGH,VIC
3996,INVERLOCH,VIC
3352,INVERMAY,VIC
3350,INVERMAY PARK,VIC
3815,IONA,VIC
3494,IRAAK,VIC
3451,IRISHTOWN,VIC
3550,IRONBARK,VIC
3249,IRREWARRA,VIC
3249,IRREWILLIPE,VIC
3249,IRREWILLIPE EAST,VIC
3498,IRYMPLE,VIC
3079,IVANHOE,VIC
3079,IVANHOE EAST,VIC
3079,IVANHOE NORTH,VIC
3047,JACANA,VIC
3971,JACK RIVER,VIC
3556,JACKASS FLAT,VIC
3825,JACOB CREEK,VIC
3984,JAM JERRUP,VIC
3723,JAMIESON,VIC
3228,JAN JUC,VIC
3266,JANCOURT,VIC
3266,JANCOURT EAST,VIC
3517,JARKLIN,VIC
3888,JARRAHMOND,VIC
3700,JARVIS CREEK,VIC
3840,JEERALANG,VIC
3840,JEERALANG JUNCTION,VIC
3945,JEETHO,VIC
3480,JEFFCOTT,VIC
3480,JEFFCOTT NORTH,VIC
3423,JEPARIT,VIC
3825,JERICHO,VIC
3527,JERUK,VIC
3483,JIL JIL,VIC
3409,JILPANGER,VIC
3818,JINDIVICK,VIC
3384,JOEL JOEL,VIC
3384,JOEL SOUTH,VIC
3238,JOHANNA,VIC
3902,JOHNSONVILLE,VIC
3870,JOHNSTONES HILL,VIC
3148,JORDANVILLE,VIC
3364,JOYCES CREEK,VIC
3869,JUMBUK,VIC
3951,JUMBUNNA,VIC
3977,JUNCTION VILLAGE,VIC
3401,JUNG,VIC
3575,JUNGABURRA,VIC
3551,JUNORTOUN,VIC
3635,KAARIMBA,VIC
3318,KADNOOK,VIC
3909,KALIMNA,VIC
3909,KALIMNA WEST,VIC
3064,KALKALLO,VIC
3401,KALKEE,VIC
3791,KALLISTA,VIC
3766,KALORAMA,VIC
3529,KALPIENUNG,VIC
3570,KAMAROOKA,VIC
3571,KAMAROOKA NORTH,VIC
3401,KANAGULK,VIC
3691,KANCOONA,VIC
3555,KANGAROO FLAT,VIC
3097,KANGAROO GROUND,VIC
3419,KANIVA,VIC
3719,KANUMBRA,VIC
3387,KANYA,VIC
3564,KANYAPELLA,VIC
3294,KARABEAL,VIC
3951,KARDELLA,VIC
3950,KARDELLA SOUTH,VIC
3260,KARIAH,VIC
3199,KARINGAL,VIC
3199,KARINGAL CENTRE,VIC
3401,KARNAK,VIC
3631,KARRAMOMUS,VIC
3483,KARYRIE,VIC
3649,KATAMATITE,VIC
3649,KATAMATITE EAST,VIC
3634,KATANDRA,VIC
3634,KATANDRA WEST,VIC
3640,KATUNGA,VIC
3249,KAWARREN,VIC
3021,KEALBA,VIC
3568,KEELY,VIC
3036,KEILOR,VIC
3038,KEILOR DOWNS,VIC
3033,KEILOR EAST,VIC
3038,KEILOR LODGE,VIC
3036,KEILOR NORTH,VIC
3042,KEILOR PARK,VIC
3393,KELLALAC,VIC
3666,KELVIN VIEW,VIC
3597,KENLEY,VIC
3395,KENMARE,VIC
3239,KENNEDYS CREEK,VIC
3234,KENNETT RIVER,VIC
3550,KENNINGTON,VIC
3031,KENSINGTON,VIC
3579,KERANG,VIC
3579,KERANG EAST,VIC
3691,KERGUNYAH,VIC
3691,KERGUNYAH SOUTH,VIC
3979,KERNOT,VIC
3434,KERRIE,VIC
3129,KERRIMUIR,VIC
3660,KERRISDALE,VIC
3723,KEVINGTON,VIC
3101,KEW,VIC
3102,KEW EAST,VIC
3390,KEWELL,VIC
3173,KEYSBOROUGH,VIC
3631,KIALLA,VIC
3631,KIALLA EAST,VIC
3631,KIALLA WEST,VIC
3418,KIATA,VIC
3691,KIEWA,VIC
3995,KILCUNDA,VIC
3312,KILLARA,VIC
3691,KILLARA,VIC
3283,KILLARNEY,VIC
3678,KILLAWARRA,VIC
3717,KILLINGWORTH,VIC
3851,KILMANY,VIC
3764,KILMORE,VIC
3764,KILMORE EAST,VIC
3137,KILSYTH,VIC
3137,KILSYTH SOUTH,VIC
3551,KIMBOLTON,VIC
3678,KING VALLEY,VIC
3763,KINGLAKE,VIC
3757,KINGLAKE CENTRAL,VIC
3757,KINGLAKE WEST,VIC
3517,KINGOWER,VIC
3021,KINGS PARK,VIC
3083,KINGSBURY,VIC
3364,KINGSTON,VIC
3012,KINGSVILLE,VIC
3483,KINNABULLA,VIC
3520,KINYPANIAL,VIC
3283,KIRKSTALL,VIC
3608,KIRWANS BRIDGE,VIC
3666,KITHBROOK,VIC
3286,KNEBSWORTH,VIC
3723,KNOCKWOOD,VIC
3523,KNOWSLEY,VIC
3152,KNOX CITY CENTRE,VIC
3180,KNOXFIELD,VIC
3260,KOALLAH,VIC
3704,KOETONG,VIC
3265,KOLORA,VIC
3951,KONGWAK,VIC
3315,KONONGWOOTONG,VIC
3981,KOO WEE RUP,VIC
3981,KOO WEE RUP NORTH,VIC
3597,KOOLOONONG,VIC
3669,KOONDA,VIC
3580,KOONDROOK,VIC
3644,KOONOOMOO,VIC
3954,KOONWARRA,VIC
3477,KOOREH,VIC
3501,KOORLONG,VIC
3844,KOORNALLA,VIC
3364,KOOROOCHEANG,VIC
3860,KOOROOL,VIC
3953,KOOROOMAN,VIC
3144,KOOYONG,VIC
3714,KORIELLA,VIC
3341,KOROBEIT,VIC
3282,KOROIT,VIC
3520,KORONG VALE,VIC
3579,KOROOP,VIC
3950,KORUMBURRA,VIC
3950,KORUMBURRA SOUTH,VIC
3461,KORWEINGUBOORA,VIC
3565,KOTTA,VIC
3638,KOTUPNA,VIC
3622,KOYUGA,VIC
3945,KROWERA,VIC
3490,KULWIN,VIC
3585,KUNAT,VIC
3930,KUNYUNG,VIC
3518,KURRACA,VIC
3518,KURRACA WEST,VIC
3517,KURTING,VIC
3337,KURUNJANG,VIC
3619,KYABRAM,VIC
3620,KYABRAM,VIC
3620,KYABRAM SOUTH,VIC
3444,KYNETON,VIC
3444,KYNETON SOUTH,VIC
3621,KYVALLEY,VIC
3083,LA TROBE UNIVERSITY,VIC
3086,LA TROBE UNIVERSITY,VIC
3463,LAANECOORIE,VIC
3265,LAANG,VIC
3816,LABERTOUCHE,VIC
3130,LABURNUM,VIC
3678,LACEBY,VIC
3523,LADYS PASS,VIC
3480,LAEN,VIC
3480,LAEN EAST,VIC
3480,LAEN NORTH,VIC
3393,LAH,VIC
3401,LAHARUM,VIC
3584,LAKE BOGA,VIC
3351,LAKE BOLAC,VIC
3909,LAKE BUNGA,VIC
3581,LAKE CHARM,VIC
3303,LAKE CONDAH,VIC
3713,LAKE EILDON,VIC
3551,LAKE EPPALOCK,VIC
3381,LAKE FYANS,VIC
3355,LAKE GARDENS,VIC
3373,LAKE GOLDSMITH,VIC
3381,LAKE LONSDALE,VIC
3525,LAKE MARMAL,VIC
3579,LAKE MERAN,VIC
3312,LAKE MUNDI,VIC
3597,LAKE POWELL,VIC
3727,LAKE ROWAN,VIC
3887,LAKE TYERS,VIC
3909,LAKE TYERS BEACH,VIC
3533,LAKE TYRRELL,VIC
3851,LAKE WELLINGTON,VIC
3350,LAKE WENDOUREE,VIC
3373,LAKE WONGAN,VIC
3909,LAKES ENTRANCE,VIC
3352,LAL LAL,VIC
3542,LALBERT,VIC
3075,LALOR,VIC
3352,LAMPLOUGH,VIC
3620,LANCASTER,VIC
3995,LANCE CREEK,VIC
3435,LANCEFIELD,VIC
3384,LANDSBOROUGH,VIC
3384,LANDSBOROUGH WEST,VIC
3984,LANG LANG,VIC
3984,LANG LANG EAST,VIC
3363,LANGDONS HILL,VIC
3352,LANGI KAL KAL,VIC
3377,LANGI LOGAN,VIC
3318,LANGKOOP,VIC
3444,LANGLEY,VIC
3971,LANGSBOROUGH,VIC
3910,LANGWARRIN,VIC
3911,LANGWARRIN SOUTH,VIC
3555,LANSELL PLAZA,VIC
3212,LARA,VIC
3821,LARDNER,VIC
3249,LARPENT,VIC
3325,LARRALEA,VIC
3487,LASCELLES,VIC
3139,LAUNCHING PLACE,VIC
3444,LAURISTON,VIC
3238,LAVERS HILL,VIC
3028,LAVERTON,VIC
3026,LAVERTON NORTH,VIC
8010,LAW COURTS,VIC
3480,LAWLER,VIC
3418,LAWLOIT,VIC
3364,LAWRENCE,VIC
3537,LEAGHUR,VIC
3352,LEARMONTH,VIC
3385,LEDCOURT,VIC
3516,LEICHARDT,VIC
3352,LEIGH CREEK,VIC
3567,LEITCHVILLE,VIC
3631,LEMNOS,VIC
3691,LENEVA,VIC
3461,LEONARDS HILL,VIC
3953,LEONGATHA,VIC
3953,LEONGATHA NORTH,VIC
3953,LEONGATHA SOUTH,VIC
3224,LEOPOLD,VIC
3458,LERDERDERG,VIC
3260,LESLIE MANOR,VIC
3332,LETHBRIDGE,VIC
3352,LEXTON,VIC
3858,LICOLA,VIC
3858,LICOLA NORTH,VIC
3820,LILLICO,VIC
3371,LILLICUR,VIC
3420,LILLIMUR,VIC
3682,LILLIPUT,VIC
3140,LILYDALE,VIC
3673,LIMA,VIC
3673,LIMA EAST,VIC
3673,LIMA SOUTH,VIC
3717,LIMESTONE,VIC
3865,LINDENOW,VIC
3875,LINDENOW SOUTH,VIC
3312,LINDSAY,VIC
3496,LINDSAY POINT,VIC
3509,LINGA,VIC
3360,LINTON,VIC
3549,LIPAROO,VIC
3324,LISMORE,VIC
3480,LITCHFIELD,VIC
3418,LITTLE DESERT,VIC
3458,LITTLE HAMPTON,VIC
8011,LITTLE LONSDALE STREET,VIC
3211,LITTLE RIVER,VIC
3551,LLANELLY,VIC
3862,LLOWALONG,VIC
3945,LOCH,VIC
3851,LOCH SPORT,VIC
3833,LOCH VALLEY,VIC
3563,LOCKINGTON,VIC
3665,LOCKSLEY,VIC
3551,LOCKWOOD,VIC
3551,LOCKWOOD SOUTH,VIC
3575,LODDON VALE,VIC
3475,LOGAN,VIC
3678,LONDRIGAN,VIC
3340,LONG FOREST,VIC
3550,LONG GULLY,VIC
3401,LONGERENONG,VIC
3851,LONGFORD,VIC
3551,LONGLEA,VIC
3816,LONGWARRY,VIC
3816,LONGWARRY NORTH,VIC
3665,LONGWOOD,VIC
3666,LONGWOOD EAST,VIC
3232,LORNE,VIC
3418,LORQUON,VIC
3213,LOVELY BANKS,VIC
3639,LOWER MOIRA,VIC
3401,LOWER NORTON,VIC
3093,LOWER PLENTY,VIC
3844,LOY YANG,VIC
3385,LUBECK,VIC
3350,LUCAS,VIC
3875,LUCKNOW,VIC
3691,LUCYVALE,VIC
3673,LURG,VIC
3444,LYAL,VIC
3975,LYNBROOK,VIC
3975,LYNDHURST,VIC
3304,LYONS,VIC
3461,LYONVILLE,VIC
3156,LYSTERFIELD,VIC
3156,LYSTERFIELD SOUTH,VIC
3286,MACARTHUR,VIC
3782,MACCLESFIELD,VIC
3440,MACEDON,VIC
3971,MACKS CREEK,VIC
3085,MACLEOD,VIC
3085,MACLEOD WEST,VIC
3579,MACORNA,VIC
3568,MACORNA NORTH,VIC
3723,MACS COVE,VIC
3971,MADALYA,VIC
3340,MADDINGLEY,VIC
3379,MAFEKING,VIC
3860,MAFFRA,VIC
3859,MAFFRA WEST UPPER,VIC
3352,MAGPIE,VIC
3551,MAIDEN GULLY,VIC
3012,MAIDSTONE,VIC
3275,MAILORS FLAT,VIC
3373,MAIN LEAD,VIC
3928,MAIN RIDGE,VIC
3723,MAINDAMPLE,VIC
3714,MAINTONGOON,VIC
3725,MAJOR PLAINS,VIC
3465,MAJORCA,VIC
3463,MALDON,VIC
3892,MALLACOOTA,VIC
3446,MALMSBURY,VIC
3144,MALVERN,VIC
3145,MALVERN EAST,VIC
3144,MALVERN NORTH,VIC
3024,MAMBOURIN,VIC
3546,MANANGATANG,VIC
3551,MANDURANG,VIC
3551,MANDURANG SOUTH,VIC
3663,MANGALORE,VIC
3218,MANIFOLD HEIGHTS,VIC
3222,MANNERIM,VIC
3360,MANNIBADAR,VIC
3971,MANNS BEACH,VIC
3024,MANOR LAKES,VIC
3889,MANORINA,VIC
3722,MANSFIELD,VIC
3724,MANSFIELD,VIC
3891,MARAMINGO CREEK,VIC
3222,MARCUS HILL,VIC
3953,MARDAN,VIC
3233,MARENGO,VIC
3032,MARIBYRNONG,VIC
3634,MARIONVALE,VIC
3678,MARKWOOD,VIC
3483,MARLBED,VIC
3888,MARLO,VIC
3387,MARNOO,VIC
3477,MARNOO EAST,VIC
3387,MARNOO WEST,VIC
3515,MARONG,VIC
3377,MAROONA,VIC
3669,MARRAWEENEY,VIC
3216,MARSHALL,VIC
3875,MARTHAVALE,VIC
3634,MARUNGI,VIC
3465,MARYBOROUGH,VIC
3812,MARYKNOLL,VIC
3779,MARYSVILLE,VIC
3840,MARYVALE,VIC
3482,MASSEY,VIC
3723,MATLOCK,VIC
3331,MAUDE,VIC
3938,MCCRAE,VIC
3472,MCINTYRE,VIC
3401,MCKENZIE CREEK,VIC
3451,MCKENZIE HILL,VIC
3204,MCKINNON,VIC
3874,MCLOUGHLINS BEACH,VIC
3799,MCMAHONS CREEK,VIC
3568,MCMILLANS,VIC
3568,MEAD,VIC
3678,MEADOW CREEK,VIC
3048,MEADOW HEIGHTS,VIC
3585,MEATIAN,VIC
3478,MEDLYN,VIC
3956,MEENIYAN,VIC
3579,MEERING WEST,VIC
3862,MEERLIEU,VIC
3000,MELBOURNE,VIC
3001,MELBOURNE,VIC
3004,MELBOURNE,VIC
8001,MELBOURNE,VIC
3045,MELBOURNE AIRPORT,VIC
8783,MELBOURNE AIRPORT,VIC
3052,MELBOURNE UNIVERSITY,VIC
3337,MELTON,VIC
3338,MELTON SOUTH,VIC
3337,MELTON WEST,VIC
3315,MELVILLE FOREST,VIC
3875,MELWOOD,VIC
3373,MENA PARK,VIC
3194,MENTONE,VIC
3194,MENTONE EAST,VIC
3159,MENZIES CREEK,VIC
3277,MEPUNGA,VIC
3277,MEPUNGA EAST,VIC
3277,MEPUNGA WEST,VIC
3505,MERBEIN,VIC
3505,MERBEIN SOUTH,VIC
3505,MERBEIN WEST,VIC
3333,MEREDITH,VIC
3496,MERINGUR,VIC
3310,MERINO,VIC
3058,MERLYNSTON,VIC
3754,MERNDA,VIC
3737,MERRIANG,VIC
3737,MERRIANG SOUTH,VIC
3916,MERRICKS,VIC
3926,MERRICKS BEACH,VIC
3926,MERRICKS NORTH,VIC
3618,MERRIGUM,VIC
3723,MERRIJIG,VIC
3875,MERRIJIG,VIC
3340,MERRIMU,VIC
3496,MERRINEE,VIC
3715,MERTON,VIC
3448,METCALFE,VIC
3444,METCALFE EAST,VIC
3904,METUNG,VIC
3444,MIA MIA,VIC
3064,MICKLEHAM,VIC
3124,MIDDLE CAMBERWELL,VIC
3375,MIDDLE CREEK,VIC
3206,MIDDLE PARK,VIC
3956,MIDDLE TARWIN,VIC
3666,MIEPOLL,VIC
3409,MIGA LAKE,VIC
3678,MILAWA,VIC
3500,MILDURA,VIC
3502,MILDURA,VIC
3501,MILDURA CENTRE PLAZA,VIC
3501,MILDURA SOUTH,VIC
3500,MILDURA WEST,VIC
3082,MILL PARK,VIC
3352,MILLBROOK,VIC
3799,MILLGROVE,VIC
3572,MILLOO,VIC
3304,MILLTOWN,VIC
3579,MILNES BRIDGE,VIC
3575,MINCHA,VIC
3568,MINCHA WEST,VIC
3352,MINERS REST,VIC
3324,MINGAY,VIC
3287,MINHAMITE,VIC
3413,MINIMAY,VIC
3351,MININERA,VIC
3276,MINJAH,VIC
3537,MINMINDIE,VIC
3392,MINYIP,VIC
3862,MIOWERA,VIC
3596,MIRALIE,VIC
3415,MIRAM,VIC
3871,MIRBOO,VIC
3871,MIRBOO NORTH,VIC
3722,MIRIMBAH,VIC
3294,MIRRANATWA,VIC
3132,MITCHAM,VIC
3132,MITCHAM NORTH,VIC
3355,MITCHELL PARK,VIC
3608,MITCHELLSTOWN,VIC
3573,MITIAMO,VIC
3409,MITRE,VIC
3701,MITTA MITTA,VIC
3490,MITTYACK,VIC
3401,MOCKINYA,VIC
3816,MODELLA,VIC
3240,MODEWARRE,VIC
3825,MOE,VIC
3825,MOE SOUTH,VIC
3231,MOGGS CREEK,VIC
3666,MOGLONEMBY,VIC
3381,MOKEPILLY,VIC
3718,MOLESWORTH,VIC
3472,MOLIAGUL,VIC
3666,MOLKA,VIC
3352,MOLLONGGHIP,VIC
3575,MOLOGA,VIC
3673,MOLYULLAH,VIC
3800,MONASH UNIVERSITY,VIC
3793,MONBULK,VIC
3433,MONEGEETTA,VIC
3691,MONGANS BRIDGE,VIC
3860,MONOMAK,VIC
3984,MONOMEITH,VIC
3127,MONT ALBERT,VIC
3129,MONT ALBERT NORTH,VIC
3851,MONTGOMERY,VIC
3094,MONTMORENCY,VIC
3765,MONTROSE,VIC
3224,MOOLAP,VIC
3477,MOOLERR,VIC
3465,MOOLORT,VIC
3478,MOONAMBEL,VIC
3825,MOONDARRA,VIC
3039,MOONEE PONDS,VIC
3055,MOONEE VALE,VIC
3450,MOONLIGHT FLAT,VIC
3465,MOONLIGHT FLAT,VIC
3612,MOORA,VIC
3189,MOORABBIN,VIC
3194,MOORABBIN AIRPORT,VIC
3189,MOORABBIN EAST,VIC
3213,MOORABOOL,VIC
3314,MOORALLA,VIC
3610,MOORILIM,VIC
3523,MOORMBOOL WEST,VIC
3862,MOORNAPA,VIC
3673,MOORNGAG,VIC
3933,MOOROODUC,VIC
3138,MOOROOLBARK,VIC
3629,MOOROOPNA,VIC
3629,MOOROOPNA NORTH,VIC
3616,MOOROOPNA NORTH WEST,VIC
3764,MORANDING,VIC
3195,MORDIALLOC,VIC
3058,MORELAND,VIC
3055,MORELAND WEST,VIC
3301,MORGIANA,VIC
3240,MORIAC,VIC
3931,MORNINGTON,VIC
3860,MOROKA,VIC
3334,MORRISONS,VIC
3387,MORRL MORRL,VIC
3272,MORTLAKE,VIC
3482,MORTON PLAINS,VIC
3840,MORWELL,VIC
3885,MOSSIFACE,VIC
3709,MOUNT ALFRED,VIC
3699,MOUNT BEAUTY,VIC
3363,MOUNT BECKWORTH,VIC
3960,MOUNT BEST,VIC
3352,MOUNT BOLTON,VIC
3675,MOUNT BRUNO,VIC
3740,MOUNT BUFFALO,VIC
3723,MOUNT BULLER,VIC
3781,MOUNT BURNETT,VIC
3324,MOUNT BUTE,VIC
3523,MOUNT CAMEL,VIC
3370,MOUNT CAMERON,VIC
3350,MOUNT CLEAR,VIC
3377,MOUNT COLE,VIC
3377,MOUNT COLE CREEK,VIC
3024,MOUNT COTTRELL,VIC
3767,MOUNT DANDENONG,VIC
3334,MOUNT DORAN,VIC
3381,MOUNT DRYDEN,VIC
3217,MOUNT DUNEED,VIC
3953,MOUNT ECCLES,VIC
3953,MOUNT ECCLES SOUTH,VIC
3352,MOUNT EGERTON,VIC
3930,MOUNT ELIZA,VIC
3351,MOUNT EMU,VIC
3796,MOUNT EVELYN,VIC
3461,MOUNT FRANKLIN,VIC
3371,MOUNT GLASGOW,VIC
3350,MOUNT HELEN,VIC
3472,MOUNT HOOGHLY,VIC
3741,MOUNT HOTHAM,VIC
3468,MOUNT LONARCH,VIC
3441,MOUNT MACEDON,VIC
3646,MOUNT MAJOR,VIC
3934,MOUNT MARTHA,VIC
3352,MOUNT MERCER,VIC
3240,MOUNT MORIAC,VIC
3301,MOUNT NAPIER,VIC
3350,MOUNT PLEASANT,VIC
3364,MOUNT PROSPECT,VIC
3305,MOUNT RICHMOND,VIC
3352,MOUNT ROWAN,VIC
3236,MOUNT SABINE,VIC
3844,MOUNT TASSIE,VIC
3875,MOUNT TAYLOR,VIC
3777,MOUNT TOOLEBEWONG,VIC
3342,MOUNT WALLACE,VIC
3149,MOUNT WAVERLEY,VIC
3723,MOUNTAIN BAY,VIC
3156,MOUNTAIN GATE,VIC
3988,MOUNTAIN VIEW,VIC
3294,MOUTAJUP,VIC
3951,MOYARRA,VIC
3732,MOYHU,VIC
3477,MOYREISK,VIC
3377,MOYSTON,VIC
3644,MUCKATAH,VIC
3451,MUCKLEFORD,VIC
3462,MUCKLEFORD SOUTH,VIC
3737,MUDGEGONGA,VIC
3170,MULGRAVE,VIC
3304,MUMBANNAR,VIC
3635,MUNDOONA,VIC
3862,MUNRO,VIC
3315,MUNTHAM,VIC
3610,MURCHISON,VIC
3610,MURCHISON EAST,VIC
3610,MURCHISON NORTH,VIC
3218,MURGHEBOLUC,VIC
3747,MURMUNGEE,VIC
3544,MURNUNGIN,VIC
3551,MURPHYS CREEK,VIC
3401,MURRA WARRA,VIC
3579,MURRABIT,VIC
3579,MURRABIT WEST,VIC
3586,MURRAWEE,VIC
3490,MURRAY-SUNSET,VIC
3586,MURRAYDALE,VIC
3512,MURRAYVILLE,VIC
3885,MURRINDAL,VIC
3717,MURRINDINDI,VIC
3243,MURROON,VIC
3163,MURRUMBEENA,VIC
3390,MURTOA,VIC
3461,MUSK,VIC
3461,MUSK VALE,VIC
3557,MUSKERRY,VIC
3533,MYALL,VIC
3579,MYALL,VIC
3304,MYAMYN,VIC
3556,MYERS FLAT,VIC
3551,MYOLA,VIC
3341,MYRNIONG,VIC
3732,MYRRHEE,VIC
3551,MYRTLE CREEK,VIC
3851,MYRTLEBANK,VIC
3736,MYRTLEFORD,VIC
3737,MYRTLEFORD,VIC
3518,MYSIA,VIC
3579,MYSTIC PARK,VIC
3641,MYWEE,VIC
3608,NAGAMBIE,VIC
3249,NALANGIL,VIC
3646,NALINGA,VIC
3847,NAMBROK,VIC
3533,NANDALY,VIC
3781,NANGANA,VIC
3312,NANGEELA,VIC
3494,NANGILOC,VIC
3561,NANNEELLA,VIC
3860,NAP NAP MARRA,VIC
3352,NAPOLEONS,VIC
3812,NAR NAR GOON,VIC
3812,NAR NAR GOON NORTH,VIC
3778,NARBETHONG,VIC
3293,NAREEB,VIC
3315,NAREEN,VIC
3525,NAREEWILLOCK,VIC
3707,NARIEL VALLEY,VIC
3636,NARING,VIC
3277,NARINGAL,VIC
3277,NARINGAL EAST,VIC
3266,NAROGHID,VIC
3824,NARRACAN,VIC
3483,NARRAPORT,VIC
3293,NARRAPUMELAP SOUTH,VIC
3285,NARRAWONG,VIC
3805,NARRE WARREN,VIC
3804,NARRE WARREN EAST,VIC
3804,NARRE WARREN NORTH,VIC
3805,NARRE WARREN SOUTH,VIC
3597,NARRUNG,VIC
3638,NATHALIA,VIC
3409,NATIMUK,VIC
3465,NATTE YALLOCK,VIC
3597,NATYA,VIC
3384,NAVARRE,VIC
3352,NAVIGATORS,VIC
3832,NAYOOK,VIC
3496,NEDS CORNER,VIC
3463,NEEREMAN,VIC
3831,NEERIM,VIC
3831,NEERIM EAST,VIC
3832,NEERIM JUNCTION,VIC
3832,NEERIM NORTH,VIC
3831,NEERIM SOUTH,VIC
3570,NEILBOROUGH,VIC
3699,NELSE,VIC
3292,NELSON,VIC
3953,NERRENA,VIC
3351,NERRIN NERRIN,VIC
3350,NERRINA,VIC
3373,NERRING,VIC
3418,NETHERBY,VIC
3413,NEUARPURR,VIC
3438,NEW GISBORNE,VIC
3825,NEWBOROUGH,VIC
3551,NEWBRIDGE,VIC
3458,NEWBURY,VIC
3219,NEWCOMB,VIC
3268,NEWFIELD,VIC
3442,NEWHAM,VIC
3925,NEWHAVEN,VIC
3350,NEWINGTON,VIC
3875,NEWLANDS ARM,VIC
3364,NEWLYN,VIC
3364,NEWLYN NORTH,VIC
3886,NEWMERELLA,VIC
3015,NEWPORT,VIC
3859,NEWRY,VIC
3462,NEWSTEAD,VIC
3220,NEWTOWN,VIC
3351,NEWTOWN,VIC
3418,NHILL,VIC
3501,NICHOLS POINT,VIC
3882,NICHOLSON,VIC
3042,NIDDRIE,VIC
3042,NIDDRIE NORTH,VIC
3821,NILMA,VIC
3821,NILMA NORTH,VIC
3533,NINDA,VIC
3518,NINE MILE,VIC
3351,NINTINGBOOL,VIC
3527,NINYEUNOOK,VIC
3268,NIRRANDA,VIC
3268,NIRRANDA EAST,VIC
3268,NIRRANDA SOUTH,VIC
3174,NOBLE PARK,VIC
3174,NOBLE PARK NORTH,VIC
3833,NOOJEE,VIC
3265,NOORAT,VIC
3265,NOORAT EAST,VIC
3890,NOORINBEE,VIC
3890,NOORINBEE NORTH,VIC
3409,NORADJUHA,VIC
3214,NORLANE,VIC
3579,NORMANVILLE,VIC
3682,NORONG,VIC
3550,NORTH BENDIGO,VIC
3458,NORTH BLACKWOOD,VIC
3215,NORTH GEELONG,VIC
3051,NORTH MELBOURNE,VIC
9999,NORTH POLE,VIC
3187,NORTH ROAD,VIC
3214,NORTH SHORE,VIC
3678,NORTH WANGARATTA,VIC
3113,NORTH WARRANDYTE,VIC
3995,NORTH WONTHAGGI,VIC
3070,NORTHCOTE,VIC
3070,NORTHCOTE SOUTH,VIC
3072,NORTHLAND CENTRE,VIC
3660,NORTHWOOD,VIC
3377,NORVAL,VIC
3168,NOTTING HILL,VIC
3887,NOWA NOWA,VIC
3469,NOWHERE CREEK,VIC
3585,NOWIE,VIC
3737,NUG NUG,VIC
3463,NUGGETTY,VIC
3435,NULLA VALE,VIC
3268,NULLAWARRE,VIC
3268,NULLAWARRE NORTH,VIC
3529,NULLAWIL,VIC
3636,NUMURKAH,VIC
3131,NUNAWADING,VIC
3909,NUNGURNER,VIC
3896,NUNNIONG,VIC
3401,NURCOUNG,VIC
3401,NURRABIEL,VIC
3888,NURRAN,VIC
3099,NUTFIELD,VIC
3594,NYAH,VIC
3595,NYAH WEST,VIC
3533,NYARRIN,VIC
3909,NYERIMILANG,VIC
3987,NYORA,VIC
3585,NYRRABY,VIC
3046,OAK PARK,VIC
3063,OAKLANDS JUNCTION,VIC
3166,OAKLEIGH,VIC
3166,OAKLEIGH EAST,VIC
3167,OAKLEIGH SOUTH,VIC
3540,OAKVALE,VIC
3880,OCEAN GRANGE,VIC
3226,OCEAN GROVE,VIC
3809,OFFICER,VIC
3809,OFFICER SOUTH,VIC
3701,OLD TALLANGATTA,VIC
3788,OLINDA,VIC
3241,OMBERSLEY,VIC
3898,OMEO,VIC
