Suburb,State,Zip
SOUTH SPREYTON,TAS,7310
SOUTH SPREYTON,TAS,7310
SOUTH SPRINGFIELD,TAS,7260
SOUTH SPRINGFIELD,TAS,7260
SOUTH STIRLING,WA,6324
SOUTH STIRLING,WA,6324
SOUTH STRADBROKE,QLD,4216
SOUTH STRADBROKE,QLD,4216
SOUTH TALWOOD,QLD,4496
SOUTH TALWOOD,QLD,4496
SOUTH TAMMIN,WA,6409
SOUTH TAMMIN,WA,6409
SOUTH TAMWORTH,NSW,2340
SOUTH TAMWORTH,NSW,2340
SOUTH TOOWOOMBA,QLD,4350
SOUTH TOOWOOMBA,QLD,4350
SOUTH TOOWOOMBA,QLD,4350
SOUTH TOWNSVILLE,QLD,4810
SOUTH TOWNSVILLE,QLD,4810
SOUTH TRAYNING,WA,6488
SOUTH TRAYNING,WA,6488
SOUTH TREES,QLD,4680
SOUTH TURRAMURRA,NSW,2074
SOUTH WELLESLEY ISLANDS,QLD,4892
SOUTH WELLESLEY ISLANDS,QLD,4892
SOUTH WELLESLEY ISLANDS,QLD,4892
SOUTH WELLESLEY ISLANDS,QLD,4892
SOUTH WENTWORTHVILLE,NSW,2145
SOUTH WENTWORTHVILLE,NSW,2145
SOUTH WENTWORTHVILLE,NSW,2145
SOUTH WEST ROCKS,NSW,2431
SOUTH WHARF,VIC,3006
SOUTH WINDSOR,NSW,2756
SOUTH WOLUMLA,NSW,2550
SOUTH YAAMBA,QLD,4702
SOUTH YAAMBA,QLD,4702
SOUTH YARRA,VIC,3141
SOUTH YARRA,VIC,3141
SOUTH YELBENI,WA,6487
SOUTH YELBENI,WA,6487
SOUTH YILGARN,WA,6426
SOUTH YUNA,WA,6532
SOUTH YUNA,WA,6532
SOUTH YUNDERUP,WA,6208
SOUTHAMPTON,NSW,2460
SOUTHAMPTON,WA,6253
SOUTHBANK,VIC,3006
SOUTHBROOK,QLD,4363
SOUTHEDGE,QLD,4871
SOUTHEND,SA,5280
SOUTHERN BROOK,WA,6401
SOUTHERN CROSS,VIC,3283
SOUTHERN CROSS,QLD,4820
SOUTHERN CROSS,WA,6426
SOUTHERN LAMINGTON,QLD,4211
SOUTHERN LAMINGTON,QLD,4211
SOUTHERN RIVER,WA,6110
SOUTHGATE,NSW,2460
SOUTHLAND CENTRE,VIC,3192
SOUTHPORT,NT,822
SOUTHPORT,QLD,4215
SOUTHPORT,TAS,7109
SOUTHPORT BC,QLD,4215
SOUTHPORT BC,QLD,4215
SOUTHPORT LAGOON,TAS,7109
SOUTHPORT LAGOON,TAS,7109
SOUTHPORT PARK,QLD,4215
SOUTHPORT PARK,QLD,4215
SOUTHSIDE,QLD,4570
SOUTHWOOD,QLD,4406
SPALDING,SA,5454
SPALDING,WA,6530
SPALFORD,TAS,7315
SPARGO CREEK,VIC,3461
SPEARWOOD,WA,6163
SPECTACLE LAKE,SA,5345
SPEED,VIC,3488
SPEEDWELL,QLD,4613
SPEEDWELL,QLD,4613
SPEERS POINT,NSW,2284
SPEEWA,NSW,2735
SPEEWA,VIC,3585
SPEEWAH,QLD,4881
SPEEWAH,QLD,4881
SPENCE,ACT,2615
SPENCE,SA,5271
SPENCER,NSW,2775
SPENCER,NSW,2775
SPENCER PARK,WA,6330
SPENCER PARK,WA,6330
SPENCER PARK,WA,6330
SPENCERS BROOK,WA,6401
SPENCERS BROOK,WA,6401
SPENCERS BROOK,WA,6401
SPICERS CREEK,NSW,2820
SPICKETTS CREEK,NSW,2454
SPIT JUNCTION,NSW,2088
SPLINTER CREEK,QLD,4630
SPLIT YARD CREEK,QLD,4306
SPLITTERS CREEK,NSW,2640
SPOTSWOOD,VIC,3015
SPREADBOROUGH,QLD,4825
SPRENT,TAS,7315
SPREYTON,TAS,7310
SPRING BEACH,TAS,7190
SPRING BLUFF,QLD,4352
SPRING CREEK,NSW,2800
SPRING CREEK,QLD,4343
SPRING CREEK,QLD,4361
SPRING CREEK,QLD,4420
SPRING FARM,NSW,2570
SPRING FARM,SA,5453
SPRING FLAT,NSW,2850
SPRING GROVE,NSW,2470
SPRING GROVE,NSW,2470
SPRING GULLY,VIC,3550
SPRING GULLY,SA,5453
SPRING HILL,NSW,2500
SPRING HILL,NSW,2800
SPRING HILL,VIC,3444
SPRING HILL,QLD,4000
SPRING HILL,QLD,4004
SPRING MOUNTAIN,NSW,2360
SPRING MOUNTAIN,QLD,4300
SPRING PLAINS,NSW,2388
SPRING RIDGE,NSW,2343
SPRING TERRACE,NSW,2798
SPRINGBANK,VIC,3352
SPRINGBROOK,QLD,4213
SPRINGDALE,NSW,2666
SPRINGDALE,QLD,4380
SPRINGDALE HEIGHTS,NSW,2641
SPRINGDALE HEIGHTS,NSW,2641
SPRINGDALLAH,VIC,3351
SPRINGFIELD,NSW,2250
SPRINGFIELD,NSW,2630
SPRINGFIELD,VIC,3434
SPRINGFIELD,VIC,3544
SPRINGFIELD,QLD,4300
SPRINGFIELD,QLD,4871
SPRINGFIELD,SA,5062
SPRINGFIELD,WA,6525
SPRINGFIELD,TAS,7260
SPRINGFIELD CENTRAL,QLD,4300
SPRINGFIELD CENTRAL,QLD,4300
SPRINGFIELD LAKES,QLD,4300
SPRINGFIELD LAKES,QLD,4300
SPRINGHURST,VIC,3682
SPRINGLANDS,QLD,4804
SPRINGMOUNT,VIC,3364
SPRINGRANGE,NSW,2618
SPRINGS,WA,6308
SPRINGSIDE,NSW,2800
SPRINGSIDE,QLD,4356
SPRINGSIDE,NSW,2800
SPRINGSIDE,QLD,4356
SPRINGSURE,QLD,4722
SPRINGSURE,QLD,4722
SPRINGTON,SA,5235
SPRINGVALE,NSW,2650
SPRINGVALE,NSW,2790
SPRINGVALE,VIC,3171
SPRINGVALE,QLD,4405
SPRINGVALE SOUTH,VIC,3172
SPRINGVALE SOUTH,VIC,3172
SPRINGWOOD,NSW,2777
SPRINGWOOD,QLD,4127
SPURGEON,QLD,4873
SQUARE MILE,SA,5291
SQUEAKING POINT,TAS,7307
ST AGNES,QLD,4671
ST AGNES,SA,5097
ST AGNES,QLD,4671
ST AGNES,SA,5097
ST ALBANS,NSW,2775
ST ALBANS,VIC,3021
ST ALBANS PARK,VIC,3219
ST ALBANS PARK,VIC,3219
ST ANDREWS,NSW,2566
ST ANDREWS,VIC,3761
ST ANDREWS,NSW,2566
ST ANDREWS,VIC,3761
ST ANDREWS BEACH,VIC,3941
ST ANDREWS BEACH,VIC,3941
ST ANDREWS BEACH,VIC,3941
ST ARNAUD,VIC,3478
ST ARNAUD EAST,VIC,3477
ST ARNAUD EAST,VIC,3477
ST ARNAUD NORTH,VIC,3477
ST ARNAUD NORTH,VIC,3477
ST AUBYN,QLD,4352
ST CLAIR,NSW,2330
ST CLAIR,NSW,2759
ST CLAIR,VIC,3995
ST CLAIR,SA,5011
ST FILLANS,NSW,2850
ST GEORGE,NSW,2622
ST GEORGE,QLD,4487
ST GEORGE RANGES,WA,6728
ST GEORGE RANGES,WA,6728
ST GEORGES,SA,5064
ST GEORGES,SA,5064
ST GEORGES BASIN,NSW,2540
ST GEORGES BASIN,NSW,2540
ST GEORGES BASIN,NSW,2540
ST GERMAINS,VIC,3620
ST HELENA,VIC,3088
ST HELENS,VIC,3285
ST HELENS,QLD,4356
ST HELENS,QLD,4650
ST HELENS,TAS,7216
ST HELENS BEACH,QLD,4798
ST HELENS BEACH,QLD,4798
ST HELENS PARK,NSW,2560
ST HELENS PARK,NSW,2560
ST HELENS PLAINS,VIC,3401
ST HELENS PLAINS,VIC,3401
ST HUBERTS ISLAND,NSW,2257
ST HUBERTS ISLAND,NSW,2257
ST IVES,NSW,2075
ST IVES,SA,5252
ST IVES CHASE,NSW,2075
ST IVES CHASE,NSW,2075
ST JAMES,VIC,3727
ST JAMES,WA,6102
ST JOHNS,SA,5373
ST JOHNS PARK,NSW,2176
ST JOHNS PARK,NSW,2176
ST KILDA,VIC,3182
ST KILDA,QLD,4671
ST KILDA,SA,5110
ST KILDA EAST,VIC,3183
ST KILDA EAST,VIC,3183
ST KILDA ROAD,VIC,8004
ST KILDA ROAD,VIC,8004
ST KILDA ROAD CENTRAL,VIC,3004
ST KILDA ROAD CENTRAL,VIC,8008
ST KILDA ROAD CENTRAL,VIC,3004
ST KILDA ROAD CENTRAL,VIC,8008
ST KILDA ROAD CENTRAL,VIC,3004
ST KILDA ROAD CENTRAL,VIC,8008
ST KILDA ROAD MELBOURNE,VIC,3004
ST KILDA ROAD MELBOURNE,VIC,3004
ST KILDA ROAD MELBOURNE,VIC,3004
ST KILDA ROAD MELBOURNE,VIC,3004
ST KILDA SOUTH,VIC,3182
ST KILDA SOUTH,VIC,3182
ST KILDA WEST,VIC,3182
ST KILDA WEST,VIC,3182
ST KITTS,SA,5356
ST LAWRENCE,QLD,4707
ST LAWRENCE,QLD,4707
ST LEONARDS,NSW,1590
ST LEONARDS,NSW,2065
ST LEONARDS,VIC,3223
ST LEONARDS,TAS,7250
ST LUCIA,QLD,4067
ST LUCIA SOUTH,QLD,4067
ST LUCIA SOUTH,QLD,4067
ST MARY,QLD,4650
ST MARYS,NSW,1790
ST MARYS,NSW,2760
ST MARYS,SA,5042
ST MARYS,TAS,7215
ST MARYS,NSW,1790
ST MARYS,NSW,2760
ST MARYS,SA,5042
ST MARYS,TAS,7215
ST MARYS EAST,NSW,2760
ST MARYS EAST,NSW,2760
ST MARYS EAST,NSW,2760
ST MARYS SOUTH,NSW,2760
ST MARYS SOUTH,NSW,2760
ST MARYS SOUTH,NSW,2760
ST MORRIS,SA,5068
ST PAULS,NSW,2031
ST PETERS,NSW,2044
ST PETERS,SA,5069
ST PETERS DC,NSW,2044
ST PETERS DC,NSW,2044
ST RONANS,WA,6302
ST RUTH,QLD,4405
STAATEN,QLD,4892
STACEYS BRIDGE,VIC,3971
STAFFORD,QLD,4053
STAFFORD DC,QLD,4053
STAFFORD DC,QLD,4053
STAFFORD HEIGHTS,QLD,4053
STAFFORD HEIGHTS,QLD,4053
STAFFORDSHIRE REEF,VIC,3351
STAFFORDSHIRE REEF,VIC,3351
STAGHORN FLAT,VIC,3691
STAKE HILL,WA,6181
STALWORTH,QLD,4613
STAMFORD,QLD,4821
STANAGE,QLD,4702
STANBOROUGH,NSW,2360
STANBRIDGE,NSW,2705
STANFORD MERTHYR,NSW,2327
STANHOPE,NSW,2335
STANHOPE,VIC,3623
STANHOPE GARDENS,NSW,2768
STANHOPE GARDENS,NSW,2768
STANHOPE SOUTH,VIC,3623
STANHOPE SOUTH,VIC,3623
STANLEY,VIC,3747
STANLEY,SA,5415
STANLEY,TAS,7331
STANLEY FLAT,SA,5453
STANLEY FLAT,SA,5453
STANMORE,NSW,2048
STANMORE,QLD,4514
STANNIFER,NSW,2369
STANNUM,NSW,2371
STANSBURY,SA,5582
STANTHORPE,QLD,4380
STANWELL,QLD,4702
STANWELL PARK,NSW,2508
STANWELL PARK,NSW,2508
STANWELL TOPS,NSW,2508
STANWELL TOPS,NSW,2508
STAPLETON,NT,822
STAPYLTON,QLD,4207
STARCKE,QLD,4895
STATE MINE GULLY,NSW,2790
STATION ARCADE,SA,5000
STAUGHTON VALE,VIC,3340
STAVELY,VIC,3379
STAVERTON,TAS,7306
STAWELL,VIC,3380
STAWELL WEST,VIC,3380
STAWELL WEST,VIC,3380
STEAM PLAINS,NSW,2710
STEELS CREEK,VIC,3775
STEELTON,SA,5413
STEEPLE FLAT,NSW,2631
STEIGLITZ,VIC,3331
STEIGLITZ,QLD,4207
STEINFELD,SA,5356
STENHOUSE BAY,SA,5575
STEPHENS ISLAND,QLD,4875
STEPHENS ISLAND,QLD,4875
STEPHENSTON,SA,5433
STEPNEY,SA,5069
STEPPES,TAS,7030
STEWART CREEK VALLEY,QLD,4873
STEWART RANGE,SA,5271
STEWARTON,VIC,3725
STEWARTON,QLD,4702
STEWARTS BROOK,NSW,2337
STEWARTS MOUNT,NSW,2795
STEWARTS RIVER,NSW,2443
STIEGLITZ,TAS,7216
STIRLING,ACT,2611
STIRLING,VIC,3893
STIRLING,SA,5152
STIRLING,WA,6021
STIRLING ESTATE,WA,6271
STIRLING ESTATE,WA,6271
STIRLING NORTH,SA,5710
STIRLING NORTH,SA,5710
STIRLING RANGE NATIONAL PARK,WA,6338
STIRLING RANGE NATIONAL PARK,WA,6338
STIRLING RANGE NATIONAL PARK,WA,6338
STOCKDALE,VIC,3862
STOCKHAVEN,QLD,4625
STOCKINBINGAL,NSW,2725
STOCKLEIGH,QLD,4280
STOCKPORT,SA,5410
STOCKRINGTON,NSW,2322
STOCKTON,NSW,2295
STOCKTON,QLD,4871
STOCKWELL,SA,5355
STOCKYARD,QLD,4344
STOCKYARD,QLD,4703
STOCKYARD CREEK,NSW,2460
STOCKYARD CREEK,SA,5460
STOCKYARD CREEK,NSW,2460
STOCKYARD CREEK,SA,5460
STOCKYARD HILL,VIC,3373
STOCKYARD HILL,VIC,3373
STOCKYARD PLAIN,SA,5330
STOCKYARD PLAIN,SA,5330
STOKERS SIDING,NSW,2484
STOKES,QLD,4823
STOKES BAY,SA,5223
STOKES BAY,SA,5223
STONE HUT,SA,5480
STONE WELL,SA,5352
STONEHAVEN,VIC,3218
STONEHENGE,NSW,2370
STONEHENGE,QLD,4357
STONEHENGE,QLD,4730
STONEHENGE,TAS,7120
STONELANDS,QLD,4612
STONELEIGH,VIC,3373
STONELEIGH,QLD,4356
STONEQUARRY,NSW,2580
STONES CORNER,QLD,4120
STONEVILLE,WA,6081
STONOR,TAS,7119
STONY CHUTE,NSW,2480
STONY CHUTE,NSW,2480
STONY CREEK,NSW,2550
STONY CREEK,NSW,2850
STONY CREEK,VIC,3371
STONY CREEK,VIC,3957
STONY CREEK,QLD,4514
STONY CROSSING,NSW,2734
STONY HEAD,TAS,7252
STONY RISE,TAS,7310
STONYFELL,SA,5066
STONYFORD,VIC,3260
STOODLEY,TAS,7306
STORM KING,QLD,4380
STORMLEA,TAS,7184
STORYS CREEK,TAS,7213
STOTERS HILL,QLD,4860
STOTTS CREEK,NSW,2487
STOVE HILL,WA,6714
STOW,SA,5461
STOWPORT,TAS,7321
STOWPORT,TAS,7321
STRADBROKE,VIC,3851
STRADBROKE PARK,VIC,3103
STRADBROKE PARK,VIC,3103
STRAHAN,TAS,7468
STRANGWAYS,VIC,3461
STRATEN,VIC,3533
STRATFORD,NSW,2422
STRATFORD,VIC,3862
STRATFORD,QLD,4870
STRATH CREEK,VIC,3658
STRATHALBYN,SA,5255
STRATHALBYN,WA,6530
STRATHALLAN,VIC,3622
STRATHAM,WA,6237
STRATHBLANE,TAS,7109
STRATHBOGIE,VIC,3666
STRATHCEDAR,NSW,2429
STRATHDALE,VIC,3550
STRATHDICKIE,QLD,4800
STRATHDOWNIE,VIC,3312
STRATHEDEN,NSW,2470
STUARTS POINT,NSW,2441
SUMMER ISLAND,NSW,2440
SUNNY NOOK,QLD,4605
SURFERS PARADISE,QLD,4217
SURFERS PARADISE,QLD,4217
SURREY HILLS NORTH,VIC,3127
SUTTON FOREST,NSW,2577
SUTTON GRANGE,VIC,3448
SWAN HILL WEST,VIC,3585
SWAN ISLAND,VIC,3225
SWANWATER WEST,VIC,3480
SYDNEY,NSW,1100
SYDNEY,NSW,1291
SYDNEY,NSW,2000
SYDNEY,NSW,2001
SYDNEY,NSW,1100
SYDNEY,NSW,1291
SYDNEY DOMESTIC AIRPORT,NSW,2020
SYDNEY INTERNATIONAL AIRPORT,NSW,2020
SYDNEY MARKETS,NSW,2129
SYDNEY OLYMPIC PARK,NSW,2127
SYDNEY SOUTH,NSW,1231
SYDNEY SOUTH,NSW,1235
SYDNEY SOUTH,NSW,2000
SYLVANIA SOUTHGATE,NSW,2224
TAABINGA,QLD,4610
TABBERABBERA,VIC,3875
TABBIL CREEK,NSW,2420
TABBIMOBLE,NSW,2472
TABBITA,NSW,2652
TABILK,VIC,3607
TABLE CAPE,TAS,7325
TABLE TOP,NSW,2640
TABLELANDS,NT,862
TABLELANDS,QLD,4605
TABLELANDS,QLD,4680
TABOOBA,QLD,4285
TABOR,VIC,3289
TABRAGALBA,QLD,4285
TABULAM,NSW,2469
TACOMA,NSW,2259
TACOMA SOUTH,NSW,2259
TACOMA SOUTH,NSW,2259
TAGGERTY,VIC,3714
TAHARA,VIC,3301
TAHARA BRIDGE,VIC,3315
TAHARA BRIDGE,VIC,3315
TAHARA WEST,VIC,3310
TAHARA WEST,VIC,3310
TAHLEE,NSW,2324
TAHMOOR,NSW,2573
TAIGUM,QLD,4018
TAILEM BEND,SA,5259
TAILEM BEND,SA,5260
TAKALARUP,WA,6324
TAKILBERAN,QLD,4671
TAKONE,TAS,7325
TAKURA,QLD,4655
TALANDJI,WA,6710
TALARM,NSW,2447
TALAROO,QLD,4871
TALAWA,TAS,7263
TALAWANTA,NSW,2839
TALAWANTA,NSW,2839
TALBINGO,NSW,2720
TALBOT,VIC,3371
TALBOT,WA,6302
TALBOT WEST,WA,6302
TALBOT WEST,WA,6302
TALDORA,QLD,4823
TALDRA,SA,5311
TALEGALLA WEIR,QLD,4650
TALGAI,QLD,4362
TALGARNO,VIC,3691
TALGOMINE,WA,6490
TALIA,SA,5670
TALISKER,WA,6701
TALLAI,QLD,4213
TALLANDOON,VIC,3701
TALLANGATTA,VIC,3700
TALLANGATTA EAST,VIC,3700
TALLANGATTA EAST,VIC,3700
TALLANGATTA SOUTH,VIC,3701
TALLANGATTA SOUTH,VIC,3701
TALLANGATTA VALLEY,VIC,3701
TALLANGATTA VALLEY,VIC,3701
TALLAROOK,VIC,3659
TALLAWANG,NSW,2852
TALLAWONG,NSW,2762
TALLEBUDGERA,QLD,4228
TALLEBUDGERA VALLEY,QLD,4228
TALLEBUDGERA VALLEY,QLD,4228
TALLEGALLA,QLD,4340
TALLIMBA,NSW,2669
TALLONG,NSW,2579
TALLOWAL,NSW,2540
TALLOWWOOD RIDGE,NSW,2453
TALLWOOD,NSW,2798
TALLWOODS VILLAGE,NSW,2430
TALLWOODS VILLAGE,NSW,2430
TALLYGAROOPNA,VIC,3634
TALMALMO,NSW,2640
TALOFA,NSW,2481
TALOUMBI,NSW,2463
TALWOOD,QLD,4496
TAM O'SHANTER,QLD,4852
TAMALA,WA,6532
TAMALA PARK,WA,6030
TAMALA PARK,WA,6030
TAMARAMA,NSW,2026
TAMAREE,QLD,4570
TAMBAN,NSW,2441
TAMBAR SPRINGS,NSW,2381
TAMBAR SPRINGS,NSW,2381
TAMBAROORA,NSW,2850
TAMBELLUP,WA,6320
TAMBO,QLD,4478
TAMBO CROSSING,VIC,3893
TAMBO CROSSING,VIC,3893
TAMBO UPPER,VIC,3885
TAMBO UPPER,VIC,3885
TAMBOON,VIC,3890
TAMBOON,VIC,3890
TAMBORINE,QLD,4270
TAMBORINE,QLD,4270
TAMBORINE MOUNTAIN,QLD,4272
TAMBORINE MOUNTAIN,QLD,4272
TAMBORINE MOUNTAIN,QLD,4272
TAMBORITHA,VIC,3858
TAMBORITHA,VIC,3858
TAMINDA,NSW,2340
TAMINICK,VIC,3675
TAMLEUGH,VIC,3669
TAMLEUGH NORTH,VIC,3669
TAMLEUGH NORTH,VIC,3669
TAMMIN,WA,6409
TAMPU,WA,6472
TAMROOKUM,QLD,4285
TAMROOKUM CREEK,QLD,4285
TAMROOKUM CREEK,QLD,4285
TAMWORTH,NSW,2340
TANAH MERAH,QLD,4128
TANAMI,NT,872
TANAMI,WA,6770
TANAMI EAST,NT,852
TANAMI EAST,NT,852
TANAWHA,QLD,4556
TANBAR,QLD,4481
TANBY,QLD,4703
TANDAROOK,VIC,3260
TANDARRA,VIC,3571
TANDEGIN,WA,6415
TANDORA,QLD,4650
TANDUR,QLD,4570
TANGALOOMA,QLD,4025
TANGAMBALANGA,VIC,3691
TANGLEWOOD,NSW,2488
TANGORIN,QLD,4821
TANILBA BAY,NSW,2319
TANJA,NSW,2550
TANJIL,VIC,3825
TANJIL BREN,VIC,3833
TANJIL BREN,VIC,3833
TANJIL SOUTH,VIC,3825
TANJIL SOUTH,VIC,3825
TANNAS MOUNT,NSW,2795
TANNUM SANDS,QLD,4680
TANNYMOREL,QLD,4372
TANSEY,QLD,4601
TANTANGARA,NSW,2629
TANTANOOLA,SA,5280
TANTARABOO,VIC,3764
TANTAWANGALO,NSW,2550
TANTONAN,NSW,2731
TANUNDA,SA,5352
TANWOOD,VIC,3478
TANYBRYN,VIC,3249
TAPEROO,SA,5017
TAPITALLEE,NSW,2540
TAPLAN,SA,5311
TAPPING,WA,6065
TARA,NT,872
TARA,NSW,2665
TARA,QLD,4421
TARADALE,NSW,2653
TARADALE,VIC,3447
TARADALE,NSW,2653
TARADALE,VIC,3447
TARAGO,NSW,2580
TARAGO,NSW,2580
TARAGOOLA,QLD,4680
TARAGOOLA,QLD,4680
TARAGOOLA,QLD,4680
TARALGA,NSW,2580
TARALGA,NSW,2580
TARAMPA,QLD,4311
TARAMPA,QLD,4311
TARANA,NSW,2787
TARANA,NSW,2787
TARANGANBA,QLD,4703
TARANGANBA,QLD,4703
TARANNA,TAS,7180
TARANNA,TAS,7180
TARATAP,SA,5275
TARATAP,SA,5275
TARAWERA,QLD,4494
TARAWERA,QLD,4494
TARBAN,NSW,2372
TARBUCK BAY,NSW,2428
TARCOMBE,VIC,3666
TARCOOLA,SA,5701
TARCOOLA BEACH,WA,6530
TARCOOLA BEACH,WA,6530
TARCOWIE,SA,5431
TARCUTTA,NSW,2652
TARDUN,WA,6628
TAREE,NSW,2430
TAREE DC,NSW,2430
TAREE DC,NSW,2430
TAREE SOUTH,NSW,2430
TAREE SOUTH,NSW,2430
TAREN POINT,NSW,2229
TARGA,TAS,7259
TARGINNIE,QLD,4694
TARILTA,VIC,3451
TARIN ROCK,WA,6353
TARINGA,QLD,4068
TARLEE,SA,5411
TARLETON,TAS,7310
TARLO,NSW,2580
TARNAGULLA,VIC,3551
TARNEIT,VIC,3029
TARNMA,SA,5413
TARNOOK,VIC,3670
TAROME,QLD,4309
TAROMEO,QLD,4314
TAROMEO,QLD,4314
TARONG,QLD,4615
TAROOM,QLD,4420
TAROOMBALL,QLD,4703
TAROOMBALL,QLD,4703
TAROON,VIC,3265
TAROONA,TAS,7053
TAROONA,TAS,7053
TARPEENA,SA,5277
TARRA VALLEY,VIC,3971
TARRAGANDA,NSW,2550
TARRAGINDI,QLD,4121
TARRALEAH,TAS,7140
TARRAMBA,QLD,4702
TARRANYURK,VIC,3414
TARRAVILLE,VIC,3971
TARRAWANNA,NSW,2518
TARRAWARRA,VIC,3775
TARRAWINGEE,VIC,3678
TARRAYOUKYAN,VIC,3315
TARRENGOWER,VIC,3463
TARRENLEA,VIC,3315
TARRIARO,NSW,2390
TARRINGTON,VIC,3301
TARRO,NSW,2322
TARRONE,VIC,3283
TARRONE,VIC,3283
TARWIN,VIC,3956
TARWIN LOWER,VIC,3956
TARWIN LOWER,VIC,3956
TARZALI,QLD,4885
TASCOTT,NSW,2250
TATACHILLA,SA,5171
TATHAM,NSW,2471
TATHRA,NSW,2550
TATONG,VIC,3673
TATTON,NSW,2650
TATURA,VIC,3616
TATURA EAST,VIC,3616
TATURA EAST,VIC,3616
TATYOON,VIC,3378
TAUNTON,QLD,4674
TAUNTON,SA,5235
TAWONGA,VIC,3697
TAWONGA SOUTH,VIC,3698
TAWONGA SOUTH,VIC,3698
TAYENE,TAS,7259
TAYLOR,ACT,2913
TAYLOR BAY,VIC,3713
TAYLOR BAY,VIC,3713
TAYLORS ARM,NSW,2447
TAYLORS ARM,NSW,2447
TAYLORS BEACH,NSW,2316
TAYLORS BEACH,QLD,4850
TAYLORS BEACH,NSW,2316
TAYLORS BEACH,QLD,4850
TAYLORS FLAT,NSW,2586
TAYLORS FLAT,NSW,2586
TAYLORS HILL,VIC,3037
TAYLORS HILL,VIC,3037
TAYLORS LAKES,VIC,3038
TAYLORS LAKES,VIC,3038
TAYLORVILLE,SA,5330
TAYLORVILLE,SA,5330
TAYLORVILLE STATION,SA,5330
TAYLORVILLE STATION,SA,5330
TAYLORVILLE STATION,SA,5330
TE KOWAI,QLD,4740
TEA GARDENS,NSW,2324
TEA TREE,TAS,7017
TEA TREE GULLY,SA,5091
TEA TREE GULLY,SA,5091
TEAL FLAT,SA,5238
TEAL POINT,VIC,3579
TECOMA,VIC,3160
TEDDINGTON,QLD,4650
TEDDYWADDY,VIC,3527
TEDDYWADDY WEST,VIC,3527
TEDDYWADDY WEST,VIC,3527
TEEBAR,QLD,4620
TEELAH,QLD,4314
TEELBA,QLD,4423
TEESDALE,VIC,3328
TEESDALE,WA,6213
TELANGATUK EAST,VIC,3401
TELARAH,NSW,2320
TELEGRAPH POINT,NSW,2441
TELEGRAPH STATION,NT,872
TELFER,WA,6762
TELFORD,VIC,3730
TELINA,QLD,4680
TELITA,TAS,7264
TELLEBANG,QLD,4630
TELOPEA,NSW,2117
TELOPEA DOWNS,VIC,3420
TELOPEA DOWNS,VIC,3420
TELOWIE,SA,5540
TEMAGOG,NSW,2440
TEMMA,TAS,7330
TEMORA,NSW,2666
TEMPE,NSW,2044
TEMPLERS,SA,5371
TEMPLESTOWE,VIC,3106
TEMPLESTOWE LOWER,VIC,3107
TEMPLESTOWE LOWER,VIC,3107
TEMPLIN,QLD,4310
TEMPY,VIC,3489
TEN MILE HOLLOW,NSW,2250
TENAMBIT,NSW,2323
TENANDRA,NSW,2824
TENBY POINT,VIC,3984
TENERIFFE,QLD,4005
TENINDEWA,WA,6632
TENNANT CREEK,NT,860
TENNANT CREEK,NT,861
TENNANT CREEK,NT,862
TENNYSON,NSW,2754
TENNYSON,VIC,3572
TENNYSON,QLD,4105
TENNYSON,SA,5022
TENNYSON POINT,NSW,2111
TENNYSON POINT,NSW,2111
TENTERDEN,NSW,2365
TENTERDEN,WA,6322
TENTERFIELD,NSW,2372
TEPCO STATION,SA,5440
TEPKO,SA,5254
TERALBA,NSW,2284
TERANG,VIC,3264
TERANIA CREEK,NSW,2480
TERARA,NSW,2540
TERIDGERIE,NSW,2829
TERINGIE,SA,5072
TERIP TERIP,VIC,3719
TERMEIL,NSW,2539
TEROWIE,SA,5421
TERRABELLA,NSW,2818
TERRACE CREEK,NSW,2474
TERRAGON,NSW,2484
TERRAMUNGAMINE,NSW,2830
TERRANORA,NSW,2486
TERRAPPEE,VIC,3525
TERREEL,NSW,2422
TERREY HILLS,NSW,2084
TERRICA,QLD,4387
TERRICK TERRICK,VIC,3575
TERRICK TERRICK EAST,VIC,3573
TERRICK TERRICK EAST,VIC,3573
TERRIGAL,NSW,2260
TERRY HIE HIE,NSW,2400
TESBURY,VIC,3260
TETOORA ROAD,VIC,3821
TEVEN,NSW,2478
TEVIOTVILLE,QLD,4309
TEWANTIN,QLD,4565
TEWINGA,NSW,2449
TEWKESBURY,TAS,7321
TEXAS,NSW,4385
TEXAS,QLD,4385
THABEBAN,QLD,4670
THAGOONA,QLD,4306
THALGARRAH,NSW,2350
THALIA,VIC,3527
THALLON,QLD,4497
THALLOO,VIC,3825
THAMARRURR,NT,822
THANE,QLD,4370
THANES CREEK,QLD,4370
THANES CREEK,QLD,4370
THANGOOL,QLD,4716
THARBOGANG,NSW,2680
THARGOMINDAH,QLD,4492
THARWA,ACT,2620
THE ANGLE,NSW,2620
THE BASIN,NSW,2365
THE BASIN,VIC,3154
THE BIGHT,NSW,2429
THE BLUFF,QLD,4340
THE BLUFF,QLD,4355
THE BRANCH,NSW,2425
THE BROTHERS,NSW,2630
THE CAVES,QLD,4702
THE CHANNON,NSW,2480
THE COMMON,QLD,4701
THE COVE,VIC,3268
THE DAWN,QLD,4570
THE DEVILS WILDERNESS,NSW,2758
THE DIMONDS,QLD,4650
THE ENTRANCE,NSW,2261
THE ENTRANCE NORTH,NSW,2261
THE ENTRANCE NORTH,NSW,2261
THE FALLS,QLD,4373
